time	count
214257.31	0.00
214260.14	1.00
214260.61	0.00
214268.58	1.00
214274.45	0.00
214279.61	1.00
214282.22	0.00
214286.75	1.00
214290.79	0.00
214293.07	1.00
214308.92	0.00
214311.83	1.00
214312.45	0.00
214323.64	1.00
214332.22	0.00
214335.06	1.00
214335.91	0.00
214339.18	1.00
214344.79	0.00
214349.77	1.00
214352.03	0.00
214356.36	1.00
214366.76	0.00
214371.82	1.00
214381.32	0.00
214384.30	1.00
214384.89	0.00
214395.24	1.00
214400.26	0.00
214410.11	1.00
214410.58	0.00
214417.01	1.00
214422.82	0.00
214427.99	1.00
214430.33	0.00
214434.65	1.00
214438.91	0.00
214443.63	1.00
214452.61	0.00
214455.39	1.00
214456.02	0.00
214467.13	1.00
214474.22	0.00
214476.96	1.00
214477.55	0.00
214485.00	1.00
214495.16	0.00
214500.63	1.00
214520.83	0.00
214523.21	1.00
214529.82	0.00
214534.81	1.00
214549.46	0.00
214552.48	1.00
214553.09	0.00
214564.07	1.00
214571.61	0.00
214574.35	1.00
214574.96	0.00
214583.11	1.00
214589.36	0.00
214594.47	1.00
214596.80	0.00
214601.26	1.00
214605.71	0.00
214610.33	1.00
214617.79	0.00
214625.84	1.00
214626.57	0.00
214638.82	1.00
214645.96	0.00
214650.29	1.00
214650.77	0.00
214658.45	1.00
214664.53	0.00
214669.63	1.00
214672.14	0.00
214676.47	1.00
214681.79	0.00
214686.50	1.00
214696.05	0.00
214699.02	1.00
214699.73	0.00
214710.99	1.00
214718.22	0.00
214721.19	1.00
214721.73	0.00
214729.10	1.00
214734.87	0.00
214740.00	1.00
214742.40	0.00
214744.55	1.00
214748.69	0.00
214752.55	1.00
214761.88	0.00
214764.89	1.00
214768.31	0.00
214777.52	1.00
214784.81	0.00
214787.91	1.00
214788.82	0.00
214795.70	1.00
214817.50	0.00
214822.65	1.00
214825.38	0.00
214829.83	1.00
214833.98	0.00
214836.27	1.00
214846.23	0.00
214848.97	1.00
214849.64	0.00
214860.32	1.00
214867.26	0.00
214870.98	1.00
214871.54	0.00
214880.47	1.00
214886.13	0.00
214891.15	1.00
214893.44	0.00
214897.97	1.00
214902.26	0.00
214906.91	1.00
214916.17	0.00
214918.98	1.00
214922.57	0.00
214930.53	1.00
214935.70	0.00
214938.51	1.00
214940.11	0.00
214948.87	1.00
214954.65	0.00
214959.99	1.00
214962.46	0.00
214966.89	1.00
214973.03	0.00
214977.63	1.00
214986.78	0.00
214989.37	1.00
214989.96	0.00
215001.28	1.00
215008.36	0.00
215010.91	1.00
215011.60	0.00
215018.95	1.00
215024.70	0.00
215029.79	1.00
215032.14	0.00
215034.32	1.00
215038.18	0.00
215040.61	1.00
215054.73	0.00
215057.64	1.00
215058.30	0.00
215068.95	1.00
215076.18	0.00
215079.01	1.00
215079.62	0.00
215087.08	1.00
215092.96	0.00
215098.15	1.00
215100.54	0.00
215104.93	1.00
215109.37	0.00
215113.86	1.00
215120.92	0.00
215123.77	1.00
215124.69	0.00
215135.39	1.00
215142.44	0.00
215145.13	1.00
215145.73	0.00
215153.84	1.00
215159.80	0.00
215164.97	1.00
215167.27	0.00
